,username,party,mentioned_user,mentioned_party,Label
29511,brihasselmann, Bündnis 90/Die Grünen,katjakeul, Bündnis 90/Die Grünen,NOT
29512,brihasselmann, Bündnis 90/Die Grünen,bstrasser, FDP,NOT
29513,brihasselmann, Bündnis 90/Die Grünen,christianhirte, CDU/CSU,NOT
29514,brihasselmann, Bündnis 90/Die Grünen,otto_fricke, FDP,NOT
29515,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29516,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29517,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29518,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29519,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29520,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29521,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29522,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29523,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29524,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29525,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29526,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29527,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29528,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29529,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29530,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29531,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29532,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29533,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29534,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29535,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29536,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29537,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29538,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29539,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29540,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29541,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29542,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29543,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29544,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29545,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29546,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29547,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29548,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29549,brihasselmann, Bündnis 90/Die Grünen,renatekuenast, Bündnis 90/Die Grünen,NOT
29550,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29551,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29552,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29553,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29554,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29555,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29556,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29557,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29558,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29559,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29560,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29561,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29562,brihasselmann, Bündnis 90/Die Grünen,nouripour, Bündnis 90/Die Grünen,NOT
29563,brihasselmann, Bündnis 90/Die Grünen,larsklingbeil, SPD,NOT
29564,brihasselmann, Bündnis 90/Die Grünen,larsklingbeil, SPD,NOT
29565,brihasselmann, Bündnis 90/Die Grünen,koehler_fdp, FDP,NOT
29566,brihasselmann, Bündnis 90/Die Grünen,anaudretsch, Bündnis 90/Die Grünen,NOT
29567,brihasselmann, Bündnis 90/Die Grünen,anaudretsch, Bündnis 90/Die Grünen,NOT
29568,brihasselmann, Bündnis 90/Die Grünen,anaudretsch, Bündnis 90/Die Grünen,NOT
29569,brihasselmann, Bündnis 90/Die Grünen,anaudretsch, Bündnis 90/Die Grünen,NOT
29570,brihasselmann, Bündnis 90/Die Grünen,ophelianick, Bündnis 90/Die Grünen,NOT
29571,brihasselmann, Bündnis 90/Die Grünen,kathrinanna, Bündnis 90/Die Grünen,NOT
29572,brihasselmann, Bündnis 90/Die Grünen,djanecek, Bündnis 90/Die Grünen,NOT
29573,brihasselmann, Bündnis 90/Die Grünen,djanecek, Bündnis 90/Die Grünen,NOT
29574,brihasselmann, Bündnis 90/Die Grünen,djanecek, Bündnis 90/Die Grünen,NOT
29575,brihasselmann, Bündnis 90/Die Grünen,djanecek, Bündnis 90/Die Grünen,NOT
29576,brihasselmann, Bündnis 90/Die Grünen,djanecek, Bündnis 90/Die Grünen,NOT
29577,brihasselmann, Bündnis 90/Die Grünen,djanecek, Bündnis 90/Die Grünen,NOT
29578,brihasselmann, Bündnis 90/Die Grünen,miro_spd, SPD,NOT
29579,brihasselmann, Bündnis 90/Die Grünen,miro_spd, SPD,NOT
29580,brihasselmann, Bündnis 90/Die Grünen,mariaklschmeink, Bündnis 90/Die Grünen,NOT
29581,brihasselmann, Bündnis 90/Die Grünen,mariaklschmeink, Bündnis 90/Die Grünen,NOT
29582,brihasselmann, Bündnis 90/Die Grünen,mariaklschmeink, Bündnis 90/Die Grünen,NOT
29583,brihasselmann, Bündnis 90/Die Grünen,mariaklschmeink, Bündnis 90/Die Grünen,NOT
29584,brihasselmann, Bündnis 90/Die Grünen,mariaklschmeink, Bündnis 90/Die Grünen,NOT
29585,brihasselmann, Bündnis 90/Die Grünen,mariaklschmeink, Bündnis 90/Die Grünen,NOT
29586,brihasselmann, Bündnis 90/Die Grünen,mariaklschmeink, Bündnis 90/Die Grünen,NOT
29587,brihasselmann, Bündnis 90/Die Grünen,mariaklschmeink, Bündnis 90/Die Grünen,NOT
29588,brihasselmann, Bündnis 90/Die Grünen,mariaklschmeink, Bündnis 90/Die Grünen,NOT
29589,brihasselmann, Bündnis 90/Die Grünen,k_sa, Bündnis 90/Die Grünen,NOT
29590,brihasselmann, Bündnis 90/Die Grünen,k_sa, Bündnis 90/Die Grünen,NOT
29591,brihasselmann, Bündnis 90/Die Grünen,k_sa, Bündnis 90/Die Grünen,NOT
29592,brihasselmann, Bündnis 90/Die Grünen,k_sa, Bündnis 90/Die Grünen,NOT
29593,brihasselmann, Bündnis 90/Die Grünen,k_sa, Bündnis 90/Die Grünen,NOT
29594,brihasselmann, Bündnis 90/Die Grünen,k_sa, Bündnis 90/Die Grünen,NOT
29595,brihasselmann, Bündnis 90/Die Grünen,k_sa, Bündnis 90/Die Grünen,NOT
29596,brihasselmann, Bündnis 90/Die Grünen,k_sa, Bündnis 90/Die Grünen,NOT
29597,brihasselmann, Bündnis 90/Die Grünen,k_sa, Bündnis 90/Die Grünen,NOT
29598,brihasselmann, Bündnis 90/Die Grünen,julia_verlinden, Bündnis 90/Die Grünen,NOT
29599,brihasselmann, Bündnis 90/Die Grünen,julia_verlinden, Bündnis 90/Die Grünen,NOT
29600,brihasselmann, Bündnis 90/Die Grünen,fbanaszak, Bündnis 90/Die Grünen,NOT
29601,brihasselmann, Bündnis 90/Die Grünen,fbanaszak, Bündnis 90/Die Grünen,NOT
29602,brihasselmann, Bündnis 90/Die Grünen,fbanaszak, Bündnis 90/Die Grünen,NOT
29603,brihasselmann, Bündnis 90/Die Grünen,fbanaszak, Bündnis 90/Die Grünen,NOT
29604,brihasselmann, Bündnis 90/Die Grünen,fbanaszak, Bündnis 90/Die Grünen,NOT
29605,brihasselmann, Bündnis 90/Die Grünen,fbanaszak, Bündnis 90/Die Grünen,NOT
29606,brihasselmann, Bündnis 90/Die Grünen,fbanaszak, Bündnis 90/Die Grünen,NOT
29607,brihasselmann, Bündnis 90/Die Grünen,fbanaszak, Bündnis 90/Die Grünen,NOT
29608,brihasselmann, Bündnis 90/Die Grünen,fbanaszak, Bündnis 90/Die Grünen,NOT
29609,brihasselmann, Bündnis 90/Die Grünen,ulle_schauws, Bündnis 90/Die Grünen,NOT
29610,brihasselmann, Bündnis 90/Die Grünen,ulle_schauws, Bündnis 90/Die Grünen,NOT
29611,brihasselmann, Bündnis 90/Die Grünen,ulle_schauws, Bündnis 90/Die Grünen,NOT
29612,brihasselmann, Bündnis 90/Die Grünen,ulle_schauws, Bündnis 90/Die Grünen,NOT
29613,brihasselmann, Bündnis 90/Die Grünen,ulle_schauws, Bündnis 90/Die Grünen,NOT
29614,brihasselmann, Bündnis 90/Die Grünen,ulle_schauws, Bündnis 90/Die Grünen,NOT
29615,brihasselmann, Bündnis 90/Die Grünen,ulle_schauws, Bündnis 90/Die Grünen,NOT
29616,brihasselmann, Bündnis 90/Die Grünen,ulle_schauws, Bündnis 90/Die Grünen,NOT
29617,brihasselmann, Bündnis 90/Die Grünen,ulle_schauws, Bündnis 90/Die Grünen,NOT
29618,brihasselmann, Bündnis 90/Die Grünen,f_schaeffler, FDP,NOT
29619,brihasselmann, Bündnis 90/Die Grünen,detzer_sandra, Bündnis 90/Die Grünen,NOT
29620,brihasselmann, Bündnis 90/Die Grünen,detzer_sandra, Bündnis 90/Die Grünen,NOT
29621,brihasselmann, Bündnis 90/Die Grünen,jamila_anna, Bündnis 90/Die Grünen,NOT
29622,brihasselmann, Bündnis 90/Die Grünen,jamila_anna, Bündnis 90/Die Grünen,NOT
29623,brihasselmann, Bündnis 90/Die Grünen,jamila_anna, Bündnis 90/Die Grünen,NOT
29624,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29625,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29626,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29627,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29628,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29629,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29630,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29631,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29632,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29633,brihasselmann, Bündnis 90/Die Grünen,gansgruen, Bündnis 90/Die Grünen,NOT
29634,brihasselmann, Bündnis 90/Die Grünen,lime_green_leni, Bündnis 90/Die Grünen,NOT
29635,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29636,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29637,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29638,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29639,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29640,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29641,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29642,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29643,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29644,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,HOF
29645,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29646,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29647,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29648,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29649,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29650,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29651,brihasselmann, Bündnis 90/Die Grünen,mikellner, Bündnis 90/Die Grünen,NOT
29652,brihasselmann, Bündnis 90/Die Grünen,matthiashauer, CDU/CSU,NOT
29653,brihasselmann, Bündnis 90/Die Grünen,matthiashauer, CDU/CSU,NOT
29654,brihasselmann, Bündnis 90/Die Grünen,matthiashauer, CDU/CSU,NOT
29655,brihasselmann, Bündnis 90/Die Grünen,tobiaslindner, Bündnis 90/Die Grünen,NOT
29656,brihasselmann, Bündnis 90/Die Grünen,tobiaslindner, Bündnis 90/Die Grünen,NOT
29657,brihasselmann, Bündnis 90/Die Grünen,tobiaslindner, Bündnis 90/Die Grünen,NOT
29658,brihasselmann, Bündnis 90/Die Grünen,tobiaslindner, Bündnis 90/Die Grünen,NOT
29659,brihasselmann, Bündnis 90/Die Grünen,gruenclaudia, Bündnis 90/Die Grünen,NOT
29660,brihasselmann, Bündnis 90/Die Grünen,gruenclaudia, Bündnis 90/Die Grünen,NOT
29661,brihasselmann, Bündnis 90/Die Grünen,gruenclaudia, Bündnis 90/Die Grünen,NOT
29662,brihasselmann, Bündnis 90/Die Grünen,gruenclaudia, Bündnis 90/Die Grünen,NOT
29663,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29664,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29665,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29666,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29667,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29668,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29669,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29670,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29671,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29672,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29673,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29674,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29675,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29676,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29677,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29678,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29679,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29680,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29681,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29682,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29683,brihasselmann, Bündnis 90/Die Grünen,katdro, Bündnis 90/Die Grünen,NOT
29684,brihasselmann, Bündnis 90/Die Grünen,sarananni, Bündnis 90/Die Grünen,NOT
29685,brihasselmann, Bündnis 90/Die Grünen,sarananni, Bündnis 90/Die Grünen,NOT
29686,brihasselmann, Bündnis 90/Die Grünen,sarananni, Bündnis 90/Die Grünen,NOT
29687,brihasselmann, Bündnis 90/Die Grünen,sarananni, Bündnis 90/Die Grünen,NOT
29688,brihasselmann, Bündnis 90/Die Grünen,sarananni, Bündnis 90/Die Grünen,NOT
29689,brihasselmann, Bündnis 90/Die Grünen,sarananni, Bündnis 90/Die Grünen,NOT
29690,brihasselmann, Bündnis 90/Die Grünen,kathabeck, Bündnis 90/Die Grünen,NOT
29691,brihasselmann, Bündnis 90/Die Grünen,kathabeck, Bündnis 90/Die Grünen,NOT
29692,brihasselmann, Bündnis 90/Die Grünen,kathabeck, Bündnis 90/Die Grünen,NOT
29693,brihasselmann, Bündnis 90/Die Grünen,kathabeck, Bündnis 90/Die Grünen,NOT
29694,brihasselmann, Bündnis 90/Die Grünen,kathabeck, Bündnis 90/Die Grünen,NOT
29695,brihasselmann, Bündnis 90/Die Grünen,kathabeck, Bündnis 90/Die Grünen,NOT
29696,brihasselmann, Bündnis 90/Die Grünen,max_lucks, Bündnis 90/Die Grünen,NOT
29697,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29698,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29699,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29700,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29701,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29702,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29703,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29704,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29705,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29706,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29707,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29708,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29709,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29710,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29711,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29712,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29713,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29714,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29715,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29716,brihasselmann, Bündnis 90/Die Grünen,ekindeligoez, Bündnis 90/Die Grünen,NOT
29717,brihasselmann, Bündnis 90/Die Grünen,till_steffen, Bündnis 90/Die Grünen,NOT
29718,brihasselmann, Bündnis 90/Die Grünen,till_steffen, Bündnis 90/Die Grünen,NOT
29719,brihasselmann, Bündnis 90/Die Grünen,till_steffen, Bündnis 90/Die Grünen,NOT
29720,brihasselmann, Bündnis 90/Die Grünen,till_steffen, Bündnis 90/Die Grünen,NOT
29721,brihasselmann, Bündnis 90/Die Grünen,till_steffen, Bündnis 90/Die Grünen,NOT
29722,brihasselmann, Bündnis 90/Die Grünen,till_steffen, Bündnis 90/Die Grünen,NOT
29723,brihasselmann, Bündnis 90/Die Grünen,kassem_ts, Bündnis 90/Die Grünen,NOT
29724,brihasselmann, Bündnis 90/Die Grünen,kassem_ts, Bündnis 90/Die Grünen,NOT
29725,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29726,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29727,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29728,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29729,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29730,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29731,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29732,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29733,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29734,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29735,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29736,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29737,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29738,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29739,brihasselmann, Bündnis 90/Die Grünen,sven_kindler, Bündnis 90/Die Grünen,NOT
29740,brihasselmann, Bündnis 90/Die Grünen,oezdemir_spd, SPD,NOT
29741,brihasselmann, Bündnis 90/Die Grünen,oezdemir_spd, SPD,NOT
29742,brihasselmann, Bündnis 90/Die Grünen,nyke_slawik, Bündnis 90/Die Grünen,NOT
29743,brihasselmann, Bündnis 90/Die Grünen,nyke_slawik, Bündnis 90/Die Grünen,NOT
29744,brihasselmann, Bündnis 90/Die Grünen,nyke_slawik, Bündnis 90/Die Grünen,NOT
29745,brihasselmann, Bündnis 90/Die Grünen,nyke_slawik, Bündnis 90/Die Grünen,NOT
29746,brihasselmann, Bündnis 90/Die Grünen,nyke_slawik, Bündnis 90/Die Grünen,NOT
29747,brihasselmann, Bündnis 90/Die Grünen,chriskuehn_mdb, Bündnis 90/Die Grünen,NOT
29748,brihasselmann, Bündnis 90/Die Grünen,chriskuehn_mdb, Bündnis 90/Die Grünen,NOT
29749,brihasselmann, Bündnis 90/Die Grünen,fbrantner, Bündnis 90/Die Grünen,NOT
29750,brihasselmann, Bündnis 90/Die Grünen,fbrantner, Bündnis 90/Die Grünen,NOT
29751,brihasselmann, Bündnis 90/Die Grünen,j_pahlke, Bündnis 90/Die Grünen,NOT
29752,brihasselmann, Bündnis 90/Die Grünen,j_pahlke, Bündnis 90/Die Grünen,NOT
29753,brihasselmann, Bündnis 90/Die Grünen,tabearoessner, Bündnis 90/Die Grünen,NOT
29754,brihasselmann, Bündnis 90/Die Grünen,tabearoessner, Bündnis 90/Die Grünen,NOT
29755,brihasselmann, Bündnis 90/Die Grünen,antjetillmann, CDU/CSU,NOT
29756,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29757,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29758,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29759,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29760,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29761,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29762,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29763,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29764,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29765,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29766,brihasselmann, Bündnis 90/Die Grünen,irenemihalic, Bündnis 90/Die Grünen,NOT
29767,brihasselmann, Bündnis 90/Die Grünen,ninastahr, Bündnis 90/Die Grünen,NOT
29768,brihasselmann, Bündnis 90/Die Grünen,stefangelbhaar, Bündnis 90/Die Grünen,NOT
29769,brihasselmann, Bündnis 90/Die Grünen,stefangelbhaar, Bündnis 90/Die Grünen,NOT
29770,brihasselmann, Bündnis 90/Die Grünen,stefangelbhaar, Bündnis 90/Die Grünen,NOT
29771,brihasselmann, Bündnis 90/Die Grünen,stefangelbhaar, Bündnis 90/Die Grünen,NOT
29772,brihasselmann, Bündnis 90/Die Grünen,bherrmann_, Bündnis 90/Die Grünen,NOT
29773,brihasselmann, Bündnis 90/Die Grünen,bherrmann_, Bündnis 90/Die Grünen,NOT
29774,brihasselmann, Bündnis 90/Die Grünen,toens_nrw04, SPD,NOT
29775,brihasselmann, Bündnis 90/Die Grünen,toens_nrw04, SPD,NOT
29776,brihasselmann, Bündnis 90/Die Grünen,kaigehring, Bündnis 90/Die Grünen,NOT
29777,brihasselmann, Bündnis 90/Die Grünen,w_sk, Bündnis 90/Die Grünen,NOT
29778,brihasselmann, Bündnis 90/Die Grünen,michaelfrieser, CDU/CSU,NOT
29779,brihasselmann, Bündnis 90/Die Grünen,michaelfrieser, CDU/CSU,NOT
29780,brihasselmann, Bündnis 90/Die Grünen,michaelfrieser, CDU/CSU,NOT
29781,brihasselmann, Bündnis 90/Die Grünen,michaelfrieser, CDU/CSU,NOT
29782,brihasselmann, Bündnis 90/Die Grünen,michaelfrieser, CDU/CSU,NOT
29783,brihasselmann, Bündnis 90/Die Grünen,michaelfrieser, CDU/CSU,NOT
29784,brihasselmann, Bündnis 90/Die Grünen,michaelfrieser, CDU/CSU,NOT
29785,brihasselmann, Bündnis 90/Die Grünen,filizgreen, Bündnis 90/Die Grünen,NOT
29786,brihasselmann, Bündnis 90/Die Grünen,filizgreen, Bündnis 90/Die Grünen,NOT
29787,brihasselmann, Bündnis 90/Die Grünen,robinwagener, Bündnis 90/Die Grünen,NOT
29788,brihasselmann, Bündnis 90/Die Grünen,robinwagener, Bündnis 90/Die Grünen,NOT
29789,brihasselmann, Bündnis 90/Die Grünen,robinwagener, Bündnis 90/Die Grünen,NOT
29790,brihasselmann, Bündnis 90/Die Grünen,robinwagener, Bündnis 90/Die Grünen,NOT
